polygon_id,box_name,coordinates,color_r,color_g,color_b,color_a,area
1186,B2,"[[415.2757943670609, 565.9856241685656], [420.99561706350875, 583.6325710460052], [404.1936844311824, 589.2856304804192], [396.51537721813327, 574.5755587605653], [415.2757943670609, 565.9856241685656]]",0.0,0.0,0.0,0.0,335.380274375393
1187,B2,"[[395.3471461136213, 575.5376314348694], [403.5396435386075, 590.7518638537281], [394.6334065220597, 596.9895073901574], [380.03051771565976, 584.2764041939975], [395.3471461136213, 575.5376314348694]]",0.0,0.0,0.0,0.0,254.4683214519221
1188,B2,"[[554.8754856372018, 587.1804467047566], [535.7616228788023, 598.1867198311562], [524.9168304564025, 586.6976823143565], [540.2793077172022, 573.4231295847569], [554.8754856372018, 587.1804467047566]]",0.0,0.0,0.0,0.0,372.03241929875537
1189,B2,"[[538.0982696372022, 572.5842687847569], [524.2725853620026, 585.5165663079565], [511.4950576564028, 574.3496513383567], [522.4954587572025, 560.5046732647571], [538.0982696372022, 572.5842687847569]]",0.0,0.0,0.0,0.0,334.2670004864832
1190,B2,"[[521.0513598900027, 559.317265802357], [510.42131583240285, 572.8464127847568], [496.1405495732032, 564.7933491047569], [502.0461296052031, 551.0494537575572], [521.0513598900027, 559.317265802357]]",0.0,0.0,0.0,0.0,294.4215646314385
1191,B2,"[[500.04699540919506, 551.759291929624], [493.403879994698, 564.4332342153574], [478.6383362863163, 560.8910766772832], [482.15072653117494, 544.937842044845], [500.04699540919506, 551.759291929624]]",0.0,0.0,0.0,0.0,260.06579030330397
1192,B2,"[[480.257494209337, 543.4079952426465], [476.9472014920796, 560.7633631455944], [460.25905273733736, 558.4403807786462], [460.5274881933374, 541.6631647786465], [480.257494209337, 543.4079952426465]]",0.0,0.0,0.0,0.0,314.4008299211321
1193,B2,"[[458.95542540342046, 541.7211754904246], [458.7826577293374, 558.1719453226461], [440.9316999053378, 558.7088162346462], [439.70014219369995, 542.1737794420661], [458.95542540342046, 541.7211754904246]]",0.0,0.0,0.0,0.0,306.25673435990166
1194,B2,"[[437.30782124933785, 542.3342534186465], [439.45530489733784, 559.1114694186462], [423.75183072133814, 562.0642594346461], [418.76094450565813, 545.7870044714465], [437.30782124933785, 542.3342534186465]]",0.0,0.0,0.0,0.0,294.4630878200037
1195,B2,"[[416.3025414056395, 546.9622397530139], [420.9637192572076, 561.971248519793], [405.26466573460215, 568.3933274750175], [398.831838900088, 553.9738545337343], [416.3025414056395, 546.9622397530139]]",0.0,0.0,0.0,0.0,281.2922549483675
1196,B2,"[[396.10306035771725, 553.2038014956697], [403.31860541499714, 568.9405616682135], [388.8586410433373, 577.4390675790547], [378.44215483656563, 561.9311750411416], [396.10306035771725, 553.2038014956697]]",0.0,0.0,0.0,0.0,326.8331674207901
1197,B2,"[[376.8077050320729, 562.564038472207], [387.1763466426199, 577.8138030404755], [372.86537124783587, 587.5799833893791], [360.5349329409884, 574.878568703298], [376.8077050320729, 562.564038472207]]",0.0,0.0,0.0,0.0,339.0159055838565
1198,B2,"[[359.5511169947485, 576.1645355988115], [372.8826954815322, 589.7709919925393], [361.6814207735644, 602.484095188699], [339.2788713576289, 597.6050123404431], [359.5511169947485, 576.1645355988115]]",0.0,0.0,0.0,0.0,450.5633473138164
1199,B2,"[[570.4782965172014, 574.4297625447568], [556.7209793972017, 584.8316364647566], [545.480244677202, 574.0942182247569], [559.4053339572017, 562.1823948647572], [570.4782965172014, 574.4297625447568]]",0.0,0.0,0.0,0.0,283.54381778946566
1200,B2,"[[557.5598401972018, 561.1757619047571], [543.466978757202, 573.5909017447568], [530.5485224372023, 562.6857113447571], [541.1181685172021, 549.2639385447574], [557.5598401972018, 561.1757619047571]]",0.0,0.0,0.0,0.0,330.324958918776
1201,B2,"[[539.5817299853358, 547.8371802666464], [528.7100940173359, 561.5273885226461], [514.593906256131, 553.7503653984323], [522.9387317133361, 539.6498988586466], [539.5817299853358, 547.8371802666464]]",0.0,0.0,0.0,0.0,290.39899456383984
1202,B2,"[[521.3281189773361, 539.1130279466466], [512.4697489293363, 553.8769780266463], [497.1689279373366, 546.8976561706464], [503.61137888133646, 532.6705770026467], [521.3281189773361, 539.1130279466466]]",0.0,0.0,0.0,0.0,290.64430555197
1203,B2,"[[501.8665484173365, 532.4021415466467], [495.7750768320565, 546.6030482576864], [480.31319456645684, 541.7067855402465], [482.5391955853369, 527.3018678826469], [501.8665484173365, 532.4021415466467]]",0.0,0.0,0.0,0.0,269.5801666525854
1204,B2,"[[480.7426912960568, 526.5885006583268], [478.781099201337, 541.3947293226465], [460.5274881933374, 539.6498988586466], [462.40653638533735, 525.4228196906469], [480.7426912960568, 526.5885006583268]]",0.0,0.0,0.0,0.0,268.37504122253756
1205,B2,"[[460.39327046533737, 525.5570374186469], [458.9168754573374, 540.0525520426465], [443.2134012813377, 539.9183343146466], [441.8712240013378, 525.8254728746468], [460.39327046533737, 525.5570374186469]]",0.0,0.0,0.0,0.0,244.60851016099048
1206,B2,"[[440.1263935373378, 525.6912551466469], [441.6027885453378, 539.7841165866466], [424.90811644805797, 542.2221816157664], [420.7990407053382, 526.8992146986468], [440.1263935373378, 525.6912551466469]]",0.0,0.0,0.0,0.0,269.99561651245176
1207,B2,"[[418.8983834591301, 527.0953067992549], [423.50258840044205, 542.9007864485345], [405.4980854956104, 548.3296251106784], [400.2066857869385, 531.9056701707748], [418.8983834591301, 527.0953067992549]]",0.0,0.0,0.0,0.0,321.00522285629177
1208,B2,"[[398.69415936656094, 531.7919340680677], [403.6114902826389, 547.9082213852363], [388.7071292749291, 554.5367936466702], [380.10521623124833, 539.8156838114938], [398.69415936656094, 531.7919340680677]]",0.0,0.0,0.0,0.0,307.73365939082623
1209,B2,"[[378.21530003270016, 540.3601447154842], [387.10080890530145, 554.5781910303897], [371.78003984118334, 563.8056815204191], [360.9667113719645, 549.1562377376921], [378.21530003270016, 540.3601447154842]]",0.0,0.0,0.0,0.0,323.8098128831841
1210,B2,"[[359.7297607907165, 550.118310411996], [370.62533044656334, 564.371418649072], [357.49418170277994, 575.2337863429829], [344.13043957164484, 559.8077566317719], [359.7297607907165, 550.118310411996]]",0.0,0.0,0.0,0.0,337.81711071671197
1211,B2,"[[342.8548342847329, 560.9751824299158], [355.7397361727326, 575.7498699281555], [343.88562643577285, 587.7757783569552], [326.1044618303332, 576.6947627332754], [342.8548342847329, 560.9751824299158]]",0.0,0.0,0.0,0.0,397.60850046234896
1212,B2,"[[342.3884276799328, 589.4746392491152], [325.5306810431332, 578.0929759147155], [315.54488207993336, 587.9714006955152], [313.61214679673344, 595.9170901931151], [335.623854188733, 597.849825476315], [342.3884276799328, 589.4746392491152]]",0.0,0.0,0.0,0.0,346.90255152114014
1213,B2,"[[583.1101770164012, 583.7712115559567], [574.1175892404013, 576.5234542439568], [585.3344042329602, 565.7812637081782], [592.4812298135039, 577.4635747532977], [583.1101770164012, 583.7712115559567]]",0.0,0.0,0.0,0.0,166.2259889145924
1214,B2,"[[557.0153146804018, 586.2185879399566], [564.2295175604016, 597.4593226599563], [587.5498478004012, 595.2782845799563], [584.3621767604012, 586.7219044199566], [571.1081761204015, 577.3266634599568], [557.0153146804018, 586.2185879399566]]",0.0,0.0,0.0,0.0,380.25861978724373
1215,B2,"[[439.4793511348045, 357.5899400039615], [449.81411619080427, 349.93952950796165], [463.23588899080397, 357.5899400039615], [456.7934380468041, 364.3008264039613], [456.9276557748041, 371.6828014439611], [447.26397935880436, 371.01171280396113], [444.3111893428044, 364.5692618599613], [439.4793511348045, 357.5899400039615]]",0.0,0.0,0.0,0.0,291.02260792066727
1216,B2,"[[464.98071945480393, 356.3819804519615], [470.6178640308038, 347.25517494796173], [461.893711710804, 337.7257162599619], [453.70643030280416, 349.5368763239617], [464.98071945480393, 356.3819804519615]]",0.0,0.0,0.0,0.0,161.27390265613025
1217,B2,"[[451.96159983880426, 348.8657876839617], [459.47779260680403, 336.51775670796195], [450.7536402868043, 331.6859184999621], [439.74778659080454, 339.87319990796186], [448.2035034548043, 348.1946990439617], [451.96159983880426, 348.8657876839617]]",0.0,0.0,0.0,0.0,184.30531115050118
1218,B2,"[[446.86132617480433, 349.5368763239617], [437.4660852148046, 340.8127240039619], [429.81567471880476, 347.3893926759617], [438.1371738548046, 355.7108918119615], [446.86132617480433, 349.5368763239617]]",0.0,0.0,0.0,0.0,126.25391195369826
1219,B2,"[[471.89293244680374, 346.28209641996165], [485.5831407028034, 333.397194531962], [472.9666742708037, 319.84120400396233], [462.63190921480395, 335.9473313639619], [471.89293244680374, 346.28209641996165]]",0.0,0.0,0.0,0.0,302.05642700772415
1220,B2,"[[461.558167390804, 334.068283171962], [470.5507551668038, 319.17011536396234], [449.8812250548043, 310.9828339559625], [450.4180959668043, 329.2364449639621], [461.558167390804, 334.068283171962]]",0.0,0.0,0.0,0.0,291.1577159094885
1221,B2,"[[448.5390477748043, 330.98127542796203], [448.4048300468043, 311.25126941196254], [430.68808995080474, 321.04916355596225], [440.6202018228045, 335.27624272396196], [448.5390477748043, 330.98127542796203]]",0.0,0.0,0.0,0.0,253.09329185895496
1222,B2,"[[439.41224227080454, 336.7526377319619], [429.2116949428048, 322.25712310796223], [416.72944623880505, 333.397194531962], [428.5406063028048, 345.6110077799617], [439.41224227080454, 336.7526377319619]]",0.0,0.0,0.0,0.0,265.9916011917443
1223,B2,"[[487.58621453679973, 332.33614244200066], [503.9607773527997, 320.3907646500007], [488.39152090479973, 306.4321209380007], [477.9225381207998, 320.5249823780007], [487.58621453679973, 332.33614244200066]]",0.0,0.0,0.0,0.0,337.1935113004821
1224,B2,"[[485.57294861679975, 306.4321209380007], [468.6615148887998, 297.84218634600074], [462.236805778004, 313.6437004135624], [476.49743937800366, 319.85127033356224], [485.57294861679975, 306.4321209380007]]",0.0,0.0,0.0,0.0,285.0582599515906
1225,B2,"[[460.2752346548042, 313.0725410663625], [449.0009455028045, 309.0996963175626], [447.9919847767999, 296.0973558820008], [455.64239527279983, 296.23157361000074], [465.9771603287998, 297.97640407400075], [460.2752346548042, 313.0725410663625]]",0.0,0.0,0.0,0.0,218.38306455240541
1226,B2,"[[447.6050811316045, 309.63656722956256], [445.57606567279987, 296.36579133800075], [429.4699383127999, 300.12388772200075], [436.4381661620048, 315.54214726156243], [447.6050811316045, 309.63656722956256]]",0.0,0.0,0.0,0.0,217.34593141825997
1227,B2,"[[435.4475051116368, 316.50670296383436], [427.45667239279993, 300.79497636200074], [410.8136741208, 309.3849109540007], [423.7651940665171, 323.6363486751942], [435.4475051116368, 316.50670296383436]]",0.0,0.0,0.0,0.0,294.48022300529124
1228,B2,"[[422.8203012613971, 325.2684362476742], [409.3372791128, 310.8613059620007], [398.0681129343987, 319.3798496013326], [415.08936012859726, 332.054484575354], [422.8203012613971, 325.2684362476742]]",0.0,0.0,0.0,0.0,245.35296041356884
1229,B2,"[[492.0153995607997, 306.96899185000075], [500.9313279698751, 295.40767612223505], [510.7023785682748, 303.99761071423484], [500.0684632407997, 312.6061364260007], [492.0153995607997, 306.96899185000075]]",0.0,0.0,0.0,0.0,159.41168333933516
1230,B2,"[[501.5448582487997, 314.2167491620007], [513.3867331282747, 304.3197332614348], [520.2586808018746, 311.19168093503464], [505.9740432727997, 319.3170228260007], [501.5448582487997, 314.2167491620007]]",0.0,0.0,0.0,0.0,129.11636156510818
1231,B2,"[[556.2540240594735, 589.2380322950279], [538.428232059474, 599.0946466950277], [543.8808272594739, 601.8209442950275], [562.5454800594733, 598.6752162950277], [556.2540240594735, 589.2380322950279]]",0.0,0.0,0.0,0.0,149.13775719152795
1232,B2,"[[522.9198790354741, 309.9365477510349], [540.0997482194737, 303.89674999103505], [530.4360718034739, 295.30681539903526], [517.5511699154742, 304.836274087035], [522.9198790354741, 309.9365477510349]]",0.0,0.0,0.0,0.0,161.40901064495034
1233,B2,"[[483.3633980114751, 372.05576285503327], [458.3653461714758, 371.8879906950333], [459.0364348114757, 364.5060156550335], [470.61271385147546, 351.9231036550338], [488.396562811475, 362.6605218950335], [483.3633980114751, 372.05576285503327]]",0.0,0.0,0.0,0.0,399.63817193376906
1234,B2,"[[470.78048601147543, 389.1685231750328], [472.9615240914754, 373.9012566150332], [454.3388143314759, 373.5657122950332], [454.0032700114759, 388.32966237503285], [470.78048601147543, 389.1685231750328]]",0.0,0.0,0.0,0.0,266.51458169847075
1235,B2,"[[459.6608310994757, 447.1832001670314], [475.23008754747525, 451.61238519103125], [481.4041030354751, 433.22455645503175], [461.8083147474756, 428.66115370303186], [459.6608310994757, 447.1832001670314]]",0.0,0.0,0.0,0.0,343.192306004123
1236,B2,"[[557.9685975844651, 384.9327956225211], [543.1939100862255, 396.8899845745848], [556.9378054334252, 407.6102229454005], [567.4518853740329, 402.1126648065206], [557.9685975844651, 384.9327956225211]]",0.0,0.0,0.0,0.0,277.7459846899641
1237,B2,"[[300.93071657505146, 595.0034545023543], [300.51128617505145, 575.499940902355], [316.2399261750509, 583.6788337023547], [313.723343775051, 585.9857009023546], [311.4164765750511, 595.0034545023543], [300.93071657505146, 595.0034545023543]]",0.0,0.0,0.0,0.0,202.35411997588068
1238,B2,"[[599.054832543041, 595.5610347903543], [589.6595915830413, 595.4268170623543], [585.0961888310416, 584.5551810943547], [598.786397087041, 576.233681958355], [599.054832543041, 595.5610347903543]]",0.0,0.0,0.0,0.0,184.1792103609302
1239,B2,"[[300.7090647798517, 448.2165214527592], [307.0172979958515, 448.2165214527592], [310.64117665185137, 438.41862730875954], [316.4125389558512, 432.5130472767598], [301.5143711478517, 425.26528996476003], [300.7090647798517, 448.2165214527592]]",0.0,0.0,0.0,0.0,205.84152456858115
1240,B2,"[[599.2666175017608, 448.13534594171915], [594.370354784321, 448.4789433253991], [591.1920789852811, 442.03649238139934], [585.6086215004813, 434.9927460159596], [599.6961142313608, 426.23101273211995], [599.2666175017608, 448.13534594171915]]",0.0,0.0,0.0,0.0,180.13614522857551
1241,B2,"[[393.51671502509976, 598.5356956167175], [378.91382621869974, 585.0494983072774], [364.57050134783896, 601.8945356301315], [380.6187358450497, 606.2311415719115], [393.51671502509976, 598.5356956167175]]",0.0,0.0,0.0,0.0,309.42744532292465
1242,B2,"[[590.8190593459203, 502.87740653979694], [599.66669197568, 502.53380915611694], [598.97949720832, 483.5500537077977], [588.4997770060804, 484.32314782107767], [590.8190593459203, 502.87740653979694]]",0.0,0.0,0.0,0.0,182.21693796008907
1243,B2,"[[307.9709579814513, 576.833553330194], [301.7862050752115, 573.8270762229942], [300.58361423233157, 557.0767037685948], [314.327509579531, 563.2614566748346], [307.9709579814513, 576.833553330194]]",0.0,0.0,0.0,0.0,162.91426496136046
1244,B2,"[[593.7181803947518, 576.9138189394098], [600.5214085916156, 573.6840035328179], [598.8034216732157, 557.8098044068025], [586.7087937676802, 564.8879105106103], [593.7181803947518, 576.9138189394098]]",0.0,0.0,0.0,0.0,154.30332482775333
1245,B2,"[[317.5159808, 431.03663872], [327.8239023104, 421.5877106688], [316.2274906112, 413.5346469888], [310.536658944, 427.6006648832], [317.5159808, 431.03663872]]",0.0,0.0,0.0,0.0,155.15441148246654
1246,B2,"[[302.81340291072, 423.56848908288], [302.55570487296006, 408.87970093056], [314.58161330176006, 413.00286953472], [308.82635712512, 426.2313688064], [302.81340291072, 423.56848908288]]",0.0,0.0,0.0,0.0,135.22570210673533
1247,B2,"[[404.99392097058217, 309.2279696625251], [398.74225227134446, 296.1709151030722], [383.84408446334453, 309.1900347190722], [395.78946225534446, 317.6457515830721], [404.99392097058217, 309.2279696625251]]",0.0,0.0,0.0,0.0,227.150647246973
1248,B2,"[[588.8629128426211, 413.7542228420588], [600.7816188877127, 423.3859447013765], [600.9135602830459, 408.6085084240672], [588.8629128426211, 413.7542228420588]]",0.0,0.0,0.0,0.0,88.69937095545082
1249,B3,"[[820.8585229312, 463.4914438144001], [806.6851308544001, 471.9740042240001], [793.4070746408188, 459.28072097412405], [802.0987164207233, 445.9026996957065], [820.8585229312, 463.4914438144001]]",0.0,0.0,0.0,0.0,348.1914740551901
1250,B3,"[[800.9696923346746, 444.2757086342315], [791.574431392001, 458.79232432395236], [777.2078904298625, 451.6864398515121], [782.8234555090751, 434.5046580358317], [800.9696923346746, 444.2757086342315]]",0.0,0.0,0.0,0.0,320.984922612888
1251,B3,"[[760.2748772050757, 428.1695812742319], [757.8036087917693, 446.82696196318335], [741.8065178322761, 446.3158180998314], [739.4442858194762, 427.8474587270319], [760.2748772050757, 428.1695812742319]]",0.0,0.0,0.0,0.0,341.8364545476783
1252,B3,"[[737.2968021714762, 428.81382636863185], [739.6255589394586, 446.93584319024313], [724.7969411883494, 449.666619017663], [716.6809591506768, 433.9677871238317], [737.2968021714762, 428.81382636863185]]",0.0,0.0,0.0,0.0,320.27893993100406
1253,B3,"[[716.1671888508134, 436.82160966987504], [722.2247146071695, 451.3805740074379], [709.109491678792, 459.40194923352277], [698.6224759739906, 447.29828447201965], [716.1671888508134, 436.82160966987504]]",0.0,0.0,0.0,0.0,280.87906305445915
